id,imdbid,title,year,bechdel
9005,tt38250,"Wicked Lady, The",1945,3
10235,tt37865,Leave Her to Heaven,1945,3
10345,tt37614,"Corn Is Green, The",1945,3
10666,tt37536,"Bells of St Mary&#39;s, The",1945,3
622,tt38787,Notorious,1946,2
786,tt38589,"Harvey Girls, The",1946,3
971,tt38355,"Big Sleep, The",1946,1
1424,tt38854,"Postman Always Rings Twice, The",1946,1
1231,tt38733,Stairway to Heaven,1946,0
1268,tt38348,Beauty and the Beast,1946,3
1377,tt38461,Deception,1946,0
1381,tt38474,Devotion,1946,3
1680,tt39054,Two Sisters from Boston,1946,3
2235,tt38650,It&#39;s a Wonderful Life,1946,3
2654,tt38661,"Jolson Story, The",1946,1
2809,tt38559,Gilda,1946,0
3145,tt38990,"Strange Woman, The",1946,3
3783,tt38762,My Darling Clementine,1946,1
3982,tt36868,"Best Years of Our Lives, The",1946,2
4002,tt38494,Dressed to Kill,1946,3
4900,tt38499,Duel in the sun,1946,2
5497,tt38409,"Chase, The",1946,1
5646,tt38969,Song of the South,1946,2
5872,tt39017,Terror by Night,1946,1
5961,tt38453,"Dark Corner, The",1946,1
7671,tt38991,"Stranger, The",1946,3
8052,tt38718,Make Mine Music,1946,1
8354,tt39112,"Years Between, The",1946,3
9182,tt38574,Great Expectations,1946,2
10597,tt38934,She-Wolf of London,1946,3
1211,tt39192,Black Narcissus,1947,3
1235,tt39360,"Exile, The",1947,1
1278,tt39677,Odd Man Out,1947,2
1679,tt39431,Good News,1947,2
1681,tt39819,"Shocking Miss Pilgrim, The",1947,3
2287,tt39349,"Egg and I, The",1947,3
2330,tt39694,"Paradine Case, The",1947,2
3047,tt39420,"Ghost and Mrs. Muir, The",1947,3
3112,tt39441,Gunfighters,1947,2
4411,tt39286,Crossfire,1947,2
5779,tt39236,Calendar Girl,1947,2
6550,tt39689,Build My Gallows High,1947,2
7432,tt39650,Nada,1947,3
8053,tt39404,Fun &amp; Fancy Free,1947,1
8619,tt39204,Body and Soul,1947,3
8646,tt39324,Dishonored Lady,1947,3
8729,tt39938,"Unfinished Dance, The",1947,3
8756,tt40525,"Lady from Shanghai, The",1947,0
8989,tt39628,Miracle on 34th Street,1947,3
9598,tt39416,Gentleman&#39;s Agreement,1947,1
10350,tt39969,"Voice of the Turtle, The",1947,3
10523,tt39302,Dark Passage,1947,2
10635,tt39631,Monsieur Verdoux,1947,3
1320,tt40724,Red River,1948,0
1229,tt40725,"Red Shoes, The",1948,3
1232,tt40416,Hamlet,1948,1
1236,tt40183,Bonnie Prince Charlie,1948,2
1241,tt40321,Enchantment,1948,3
1262,tt40098,Anna Karenina,1948,2
1354,tt40242,Command Decision,1948,0
1601,tt156031,Rudolph the Red-Nosed Reindeer,1948,0
1677,tt40308,Easter Parade,1948,3
2040,tt40746,Rope,1948,0
2098,tt40806,"Snake Pit, The",1948,3
2256,tt40214,Casbah,1948,1
2300,tt40379,"Fuller Brush Man, The",1948,1
2445,tt40613,Mr. Blandings Builds His Dream House,1948,3
3239,tt40897,"Treasure of the Sierra Madre, The",1948,0
4390,tt40458,I Remember Mama,1948,3
4944,tt41088,Act of Violence,1948,2
5115,tt40202,Call Northside 777,1948,1
6363,tt40491,Joan of Arc,1948,3
6517,tt40522,Bicycle Thieves,1948,2
8054,tt40580,Melody Time,1948,1
8264,tt40558,Macbeth,1948,1
8559,tt39949,It Happened in Europe,1948,0
10163,tt40068,Abbott and Costello Meet Frankenstein,1948,3
10359,tt40636,"Naked City, The",1948,1
10524,tt40506,Key Largo,1948,3
10599,tt39220,Brighton Rock,1948,3
10667,tt189219,Spring in a Small Town - &amp;#26149;&amp;#20043;&amp;#22478;&amp;#23567;,1948,3
611,tt41959,"Third Man, The",1949,0
1684,tt41158,"Barkleys of Broadway, The",1949,3
1690,tt41716,On the Town,1949,3
1716,tt41090,Adam&#39;s Rib,1949,3
1736,tt41746,Pinky,1949,3
1841,tt40221,Caught,1949,3
1986,tt41859,"Set-Up, The",1949,0
2232,tt41594,Little Women,1949,3
2651,tt41650,Mighty Joe Young,1949,0
2849,tt41628,"Man on the Eiffel Tower, The",1949,2
3539,tt41154,Late Spring,1949,3
3967,tt41587,A Letter to Three Wives,1949,3
4008,tt41546,Kind Hearts and Coronets,1949,1
4554,tt41386,"Fountainhead, The",1949,1
6358,tt41452,"Heiress, The",1949,3
7018,tt41498,I Was a Male War Bride,1949,2
7059,tt41094,"Adventures of Ichabod and Mr. Toad, The",1949,0
7341,tt42004,Under Capricorn,1949,3
9597,tt41113,All the King&#39;s Men,1949,1
9702,tt41947,Tarzan&#39;s Magic Fountain,1949,0
9982,tt40497,Jour de Fete,1949,0
10135,tt42031,Flame of My Love,1949,3
10174,tt41373,Flamingo Road,1949,3
10420,tt41257,Come to the Stable,1949,3
139,tt42192,All About Eve,1950,3
608,tt43014,Sunset Blvd.,1950,3
1057,tt42332,Cinderella,1950,3
1402,tt42876,Rashomon,1950,0
1678,tt43012,Summer Stock,1950,3
2099,tt42208,"Asphalt Jungle, The",1950,1
2596,tt42546,Harvey,1950,2
3295,tt41719,Orpheus,1950,2
3990,tt42276,Born Yesterday,1950,3
4031,tt42469,"Flying Saucer, The",1950,1
4417,tt42593,In a Lonely Place,1950,2
4521,tt43871,Odette,1950,3
5232,tt42792,No Way Out,1950,3
5350,tt42369,D.O.A.,1950,1
6233,tt42994,Stage Fright,1950,3
7144,tt42958,Scandal,1950,3
7836,tt42436,Les enfants terribles,1950,3
8363,tt43045,Three Secrets,1950,3
9700,tt43025,Tarzan and the Slave Girl,1950,0
10059,tt42296,Caged,1950,3
10181,tt42832,Panic in the Streets,1950,0
10663,tt42530,Gun Crazy,1950,3
10799,tt43137,Winchester &#39;73,1950,1
871,tt43338,Ace In The Hole,1951,2
1417,tt44079,Strangers on a Train,1951,2
1207,tt43274,Alice in Wonderland,1951,3
1491,tt43265,"African Queen, The",1951,0
1916,tt43456,"Day the Earth Stood Still, The",1951,3
2930,tt44081,A Streetcar Named Desire,1951,3
2977,tt44030,Show Boat,1951,3
2989,tt42619,Diary of a Country Priest,1951,1
3389,tt43278,An American in Paris,1951,1
3222,tt43313,Early Summer,1951,3
3293,tt44121,"Thing from Another World, The",1951,1
3825,tt43332,Bellissima,1951,3
4510,tt44100,Take Care of My Little Girl,1951,3
5092,tt43949,Quo Vadis,1951,3
5739,tt43390,Cause for Alarm!,1951,3
6498,tt44205,Westward the Women,1951,3
7157,tt43614,"Idiot, The",1951,3
7435,tt44092,Surcos,1951,3
9703,tt43695,Tarzan&#39;s Peril,1951,1
612,tt45152,Singin&#39; in the Rain,1952,3
1243,tt43769,"Magic Box, The",1952,2
1465,tt44419,"Big Sky, The",1952,0
1689,tt44855,Lovely to Look at,1952,3
2704,tt44706,High Noon,1952,2
2737,tt45061,"Quiet Man, The",1952,1
3403,tt44502,Clash by Night,1952,3
5972,tt43686,Forbidden Games,1952,3
6917,tt44837,Limelight,1952,1
6941,tt45162,"Snows of Kilimanjaro, The",1952,1
7162,tt44741,Ikiru,1952,1
7323,tt44391,"Bad and the Beautiful, The",1952,2
8241,tt43511,Europe &#39;51,1952,3
9596,tt44672,"Greatest Show on Earth, The",1952,2
9701,tt45220,Tarzan&#39;s Savage Fury,1952,0
9955,tt215033,Parasakthi,1952,2
9975,tt45197,"Story of Robin Hood and His Merrie Men, The",1952,3
10402,tt44446,"Sound Barrier, The",1952,3
10526,tt44760,Ivanhoe,1952,2
1272,tt45943,Julius Caesar,1953,1
1118,tt46183,Peter Pan,1953,3
1444,tt46268,Le Salaire de la Peur,1953,1
1554,tt46250,Roman holiday,1953,3
1362,tt46085,Mogambo,1953,2
1630,tt46438,Tokyo Story,1953,3
1692,tt45537,"Band Wagon, The",1953,1
1883,tt46359,Stalag 17,1953,0
2375,tt46534,"War of the Worlds, The",1953,1
2427,tt45591,Calamity Jane,1953,3
2547,tt45810,Gentlemen Prefer Blondes,1953,3
2553,tt45659,"Cruel Sea, The",1953,3
3124,tt46076,Miss Sadie Thompson,1953,3
3125,tt46269,Salome,1953,3
3303,tt46303,Shane,1953,1
3958,tt46066,Mesa of Lost Women,1953,1
4071,tt45793,From Here to Eternity,1953,3
4301,tt45877,"Hitch-Hiker, The",1953,0
4616,tt45897,I Confess,1953,1
4854,tt45555,"Big Heat, The",1953,3
4909,tt45891,How to Marry a Millionaire,1953,3
5366,tt45758,Fear and Desire,1953,0
5736,tt46187,Pickup on South Street,1953,3
5937,tt46487,Mr. Hulot&#39;s Holiday,1953,3
5973,tt46478,Ugetsu,1953,2
5998,tt46345,Summer with Monika,1953,3
6797,tt45826,Glen or Glenda,1953,0
7693,tt47677,"Wild One, The",1953,1
7900,tt45546,"Beast from 20,000 Fathoms, The",1953,1
8011,tt45911,Inferno,1953,0
8466,tt45464,"5,000 Fingers of Dr. T., The",1953,0
8634,tt45920,It Came from Outer Space,1953,2
9004,tt46022,"earrings of Madame de..., The",1953,3
9290,tt45888,House of Wax,1953,3
9704,tt46404,Tarzan and the She-Devil,1953,1
10171,tt45609,Cat Women of the Moon,1953,3
10654,tt46031,"Man Between, The",1953,3
586,tt47349,Phffft,1954,2
657,tt46451,Touchez pas au grisbi,1954,1
1351,tt47472,Seven Brides for Seven Brothers,1954,3
1391,tt47673,White Christmas,1954,3
1694,tt47136,Johnny Guitar,1954,2
1812,tt47296,On the Waterfront,1954,0
1965,tt46672,20000 Leagues Under the Sea,1954,0
2132,tt47396,Rear Window,1954,3
2158,tt47573,Them!,1954,1
2294,tt47437,Sabrina,1954,3
2426,tt47094,Hobson&#39;s Choice,1954,3
2746,tt47152,Knock on Wood,1954,1
3337,tt46912,Dial M for Murder,1954,0
3600,tt47478,Shichinin no samurai,1954,0
3674,tt47522,A Star Is Born,1954,1
3925,tt46963,Executive Suite,1954,2
3954,tt46511,Journey to Italy,1954,3
3993,tt47030,"Glenn Miller Story, The",1954,2
4048,tt47580,Three Coins in the Fountain,1954,3
4710,tt46750,Late Chrysanthemuns,1954,3
4883,tt46876,Creature from the Black Lagoon,1954,0
5124,tt46731,Attila,1954,2
5356,tt47443,Salt of the Earth,1954,3
5505,tt47034,Gojira,1954,1
7346,tt47834,Animal Farm,1954,0
7580,tt47638,Uwasa no onna,1954,3
7610,tt45665,Comicos,1954,3
8109,tt46705,An American in Rome,1954,1
8441,tt46828,Carmen Jones,1954,3
9054,tt47238,Miseria e nobilta,1954,3
9176,tt47127,Jail Bait,1954,3
9567,tt46816,"Caine Mutiny, The",1954,1
10286,tt47469,Senso,1954,1
782,tt48728,To Catch a Thief,1955,3
878,tt48424,"Night of the Hunter, The",1955,3
1170,tt48280,Lady and the Tramp,1955,2
1693,tt47969,Daddy Long Legs,1955,3
1735,tt48641,Sommarnattens leende (Smiles of a Summer Night),1955,2
1827,tt48281,"Ladykillers, The",1955,3
2115,tt48140,Guys and Dolls,1955,3
2344,tt46911,Diabolique,1955,3
2552,tt46889,"Dam Busters, The",1955,1
2926,tt48545,Rebel Without a Cause,1955,1
3158,tt46969,"Fast and the Furious, The",1955,3
3339,tt47878,"Big Combo, The",1955,2
3404,tt48021,Rififi,1955,1
3739,tt48801,We&#39;re No Angels,1955,3
4073,tt47898,Bride of the Monster,1955,3
4108,tt48696,Tarantula,1955,0
4442,tt48356,Marty,1955,3
4754,tt48445,Oklahoma!,1955,3
4896,tt48605,"Seven Year Itch, The",1955,1
5165,tt48673,Summertime,1955,3
5403,tt48254,Killer&#39;s Kiss,1955,1
5471,tt48473,Pather Panchali,1955,3
6055,tt48127,Godzilla Raids Again,1955,2
6468,tt47577,This Island Earth,1955,0
6481,tt48124,"Glass Slipper, The",1955,3
6615,tt48401,My Sister Eileen,1955,3
7262,tt48512,"Prisoner, The",1955,0
7360,tt48750,"Trouble with Harry, The",1955,2
7797,tt48517,"Prodigal, The",1955,3
7878,tt48133,Les grandes manoeuvres,1955,3
8014,tt48432,Not as a Stranger,1955,2
10340,tt47821,Le amiche,1955,3
10342,tt47811,All That Heaven Allows,1955,3
10354,tt48308,Lola Mont&egrave;s,1955,3
10527,tt47849,Bad Day at Black Rock,1955,0
10662,tt49674,Richard III,1955,3
10781,tt48103,School for Love,1955,3
357,tt49730,"Searchers, The",1956,3
1559,tt49787,"Spanish Gardener, The",1956,2
1216,tt48977,"Bad Seed, The",1956,3
1092,tt49408,"King and I, The",1956,2
1545,tt49369,"Iron Petticoat, The",1956,1
2219,tt51207,"Wrong Man, The",1956,1
2306,tt49223,Forbidden Planet,1956,0
2647,tt49287,Gunslinger,1956,3
2698,tt49366,Invasion of the Body Snatchers,1956,3
2730,tt49096,"Court Jester, The",1956,2
2861,tt49934,War and Peace,1956,3
2904,tt49010,Bigger Than Life,1956,0
3076,tt49833,"Ten Commandments, The",1956,2
3409,tt49189,...And God Created Woman,1956,3
3981,tt48960,Around the World in Eighty Days,1956,0
4245,tt49640,"Proud and Profane, The",1956,3
4402,tt49363,Indestructible Man,1956,1
4670,tt49038,Bus Stop,1956,3
5414,tt49406,"Killing, The",1956,1
5470,tt48956,Aparajito,1956,3
5555,tt49902,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,1956,0
6064,tt49782,Rodan,1956,1
6308,tt49471,"Man Who Never Was, The",1956,3
6641,tt49314,High Society,1956,3
7394,tt49043,Calle mayor [Main Street],1956,3
7442,tt49470,"Man Who Knew Too Much, The",1956,2
8314,tt49537,Flowing,1956,3
8358,tt49904,"Unguarded Moment, The",1956,1
8398,tt49196,Eyewitness,1956,3
8872,tt49762,Sissi - The Young Empress,1956,3
9055,tt48981,La banda degli onesti,1956,2
9719,tt49293,"Captain from Kopenick, The",1956,1
9993,tt49095,Le coup du berger,1956,3
10346,tt48967,Autumn Leaves,1956,3
10348,tt48973,Baby Doll,1956,3
10623,tt49019,Yield to the Night,1956,3
10760,tt49452,Love Me Tender,1956,2
10780,tt49483,Her Bridal Night,1956,3
302,tt50083,12 Angry Men,1957,0
965,tt51114,"True Story of Jesse James, The",1957,2
993,tt50307,Desk Set,1957,3
1015,tt50634,"Cranes Are Flying, The",1957,3
1291,tt50539,"Incredible Shrinking Man, The",1957,0
1274,tt50825,Paths of Glory,1957,0
1121,tt50798,Old Yeller,1957,1
1660,tt51077,Three Faces of Eve,1957,0
1747,tt50419,Funny Face,1957,3
1765,tt50783,Nights of Cabiria,1957,3
1800,tt50585,Kanal,1957,1
1989,tt50356,"Enemy Below, The",1957,0
2043,tt50976,"Seventh Seal, The",1957,1
2160,tt50766,Night of the Demon,1957,3
2301,tt51036,Sweet Smell of Success,1957,1
2420,tt50397,Fire Down Below,1957,0
2429,tt50490,"Heaven Knows, Mr. Allison",1957,0
2520,tt50986,Smultronst&auml;llet (Wild Strawberries),1957,2
2578,tt50933,Sayonara,1957,2
2895,tt51051,Tammy and the Bachelor,1957,3
2981,tt50212,"Bridge on the River Kwai, The",1957,1
3007,tt50861,"Prince and the Showgirl, The",1957,3
3429,tt50105,An Affair to Remember,1957,2
3994,tt50792,Oedipus Rex,1957,1
4552,tt50371,A Face in the Crowd,1957,1
4559,tt50998,Sorority Girl,1957,3
4933,tt51201,Witness for the Prosecution,1957,1
6624,tt50251,"Mysterians, The",1957,3
7017,tt50599,Kiss Them for Me,1957,2
7136,tt50407,Forty Guns,1957,2
7165,tt50613,Throne of Blood,1957,0
7420,tt50116,Amanecer en Puerta Oscura,1957,3
8321,tt51151,El vampiro,1957,3
8685,tt50549,Island in the Sun,1957,3
8736,tt50610,Kronos,1957,0
9006,tt50421,Danger stalks near,1957,3
10475,tt51133,La Parisienne,1957,2
10594,tt50470,"Guns of Fort Petticoat, The",1957,2
609,tt52357,Vertigo,1958,1
1572,tt51964,M&auml;dchen in Uniform,1958,3
1247,tt52374,"Fabulous World of Jules Verne, The",1958,0
1255,tt52365,"Vikings, The",1958,2
1363,tt52151,Run Silent Run Deep,1958,0
1364,tt52278,Teacher&#39;s Pet,1958,1
2281,tt51622,"Fly, The",1958,2
2373,tt51951,"Day the Sky Exploded, The",1958,1
2476,tt51554,Dracula (Horror of Dracula),1958,3
2585,tt52394,"Wild Women of Wongo, The",1958,3
2763,tt52169,"Screaming Skull, The",1958,2
2823,tt50706,Mon Oncle,1958,3
3146,tt52311,Touch of Evil,1958,1
3056,tt51658,Gigi,1958,2
3238,tt51525,"Defiant Ones, The",1958,0
3321,tt51383,Auntie Mame,1958,3
3926,tt52182,Separate Tables,1958,3
3977,tt52225,South Pacific,1958,3
4211,tt51773,Indiscreet,1958,3
4410,tt51755,I Bury the Living,1958,1
4849,tt51776,"Inn of the Sixth Happiness, The",1958,3
6012,tt51459,Cat on a Hot Tin Roof,1958,3
6938,tt51579,Love Is My Profession,1958,3
7054,tt51422,Blood of the Vampire,1958,0
7135,tt51808,"Hidden Fortress, The",1958,0
7606,tt51786,It! The Terror from Beyond Space,1958,1
8344,tt52017,Brink of Life,1958,3
8450,tt51758,I Want To Live!,1958,3
10341,tt51911,Marjorie Morningstar,1958,3
10521,tt52218,Some Came Running,1958,2
10562,tt51608,"Female, The",1958,2
10570,tt51818,King Creole,1958,1
10789,tt50193,"Night Heaven Fell, The",1958,3
236,tt53198,"400 Blows, The",1959,0
474,tt53285,Sleeping Beauty,1959,3
1419,tt52618,Ben-Hur,1959,3
1256,tt52948,Journey to the Center of the Earth,1959,1
1555,tt53131,"Nun&#39;s Story, The",1959,3
1591,tt52722,Darby O&#39;Gill and the Little People,1959,3
2023,tt53291,Some Like It Hot,1959,3
2095,tt52918,Imitation of Life,1959,3
2228,tt53125,North By Northwest,1959,1
2645,tt53318,"Suddenly, Last Summer",1959,3
2796,tt52846,"Giant Gila Monster, The",1959,3
3119,tt51372,Araya,1959,3
3166,tt53363,"Tingler, The",1959,1
3442,tt53428,Come Dance with Me!,1959,3
3525,tt53134,Good Morning (Ohay&ocirc;),1959,3
3608,tt52861,"Great War, The",1959,1
4050,tt52844,Ghost of Dragstrip Hollow,1959,3
4065,tt52655,A Bucket of Blood,1959,2
4199,tt52561,Anatomy of a Murder,1959,1
4373,tt51744,House on Haunted Hill,1959,3
4392,tt54462,"Wasp Woman, The",1959,3
4523,tt52602,"Bat, The",1959,3
6405,tt52847,Gidget,1959,3
6645,tt53388,Battle in Outer Space,1959,1
6833,tt52572,Apur Sansar,1959,0
6901,tt53221,Rio Bravo,1959,1
8392,tt53172,Pillow Talk,1959,3
8677,tt53454,"World, The Flesh and The Devil, The",1959,0
9161,tt52077,Plan 9 from Outer Space,1959,1
9169,tt156843,Night of the Ghouls,1959,1
9209,tt53285,Sleeping Beauty,1959,3
9379,tt52654,"Bridge, The",1959,3
10782,tt52595,Babette Goes to War,1959,3
10966,tt52600,Ballada o soldate,1959,1
590,tt54469,Where the Boys Are,1960,2
656,tt53459,Les yeux sans visage,1960,3
799,tt53472,A bout de souffle,1960,0
1295,tt54047,"Magnificent Seven, The",1960,0
1273,tt54331,Spartacus,1960,2
1712,tt53946,Inherit the Wind,1960,3
1995,tt53604,"Apartment, The",1960,3
2039,tt54215,Psycho,1960,3
2144,tt53804,Exodus,1960,3
2546,tt54022,Let&#39;s Make Love,1960,2
2808,tt53579,Late Autumn,1960,3
2950,tt54333,Body in the Web,1960,3
2988,tt54248,Rocco and His Brothers,1960,2
3286,tt54067,Black Sunday,1960,3
3294,tt54377,Testament of Orpheus,1960,1
3328,tt154683,Jigoku (Hell or The Sinners of Hell),1960,3
3634,tt53719,"City of the Dead, The",1960,3
3827,tt54494,Zazie dans le metro,1960,3
4117,tt54049,Make Mine Mink,1960,3
5122,tt54452,"Truth, The",1960,3
5123,tt54343,"Story of Ruth, The",1960,3
5380,tt53976,"Virgin Spring, The",1960,3
6146,tt54476,Wild River,1960,3
6080,tt53779,La Dolce Vita,1960,2
6756,tt54749,La ciociara,1960,3
6796,tt54167,Peeping Tom,1960,2
6854,tt54407,Le Trou,1960,0
8275,tt53677,"Brides of Dracula, The",1960,3
8367,tt54389,Shoot the Piano Player,1960,2
8566,tt54279,School for Scoundrels,1960,1
8992,tt53732,Conspiracy of Hearts,1960,3
9026,tt54198,Nerve on Sunday,1960,2
9207,tt53250,First Spaceship on Venus,1960,1
9338,tt54387,"Time Machine, The",1960,0
9894,tt54460,"Bad Sleep Well, The",1960,1
9992,tt53666,Les Bonnes Femmes,1960,3
10170,tt54017,Last Woman on Earth,1960,0
10351,tt53619,L&#39;avventura,1960,3
10449,tt54483,"World of Suzie Wong, The",1960,2
10761,tt53848,G.I. Blues,1960,2
10762,tt53825,Flaming Star,1960,1
10855,tt53902,Heller in Pink Tights,1960,2
660,tt55630,Yojimbo,1961,1
833,tt54743,"Children&#39;s Hour, The",1961,3
1292,tt55294,"Phantom Planet, The",1961,0
1191,tt54698,Breakfast at Tiffany&#39;s,1961,2
1257,tt55207,Mysterious Island,1961,0
1165,tt55571,Underworld U.S.A.,1961,3
1171,tt55254,One Hundred and One Dalmatians,1961,3
1546,tt54847,El Cid,1961,1
1365,tt55184,"Misfits, The",1961,3
1958,tt54997,"Hustler, The",1961,0
2392,tt55256,"One, Two, Three",1961,3
2560,tt55614,West Side Story,1961,3
2797,tt54673,"Beast of Yucca Flats, The",1961,0
3724,tt54692,Blue Hawaii,1961,3
3909,tt55278,Paris Blues,1961,3
4198,tt55471,Splendor in the Grass,1961,3
4539,tt55506,A Taste of Honey,1961,3
4580,tt55277,"Parent Trap, The",1961,3
5485,tt55353,A Raisin in the Sun,1961,3
5797,tt55458,Snow White and the Three Stooges,1961,3
6102,tt54130,La Notte,1961,3
6448,tt55198,Mothra,1961,0
6539,tt55572,A Woman Is a Woman,1961,0
6653,tt54953,"Guns of Navarone, The",1961,1
7344,tt54777,"Curse of the Werewolf, The",1961,3
7798,tt55082,"Leon Morin, Priest",1961,3
7831,tt54599,Accattone,1961,3
7968,tt55499,Through a Glass Darkly,1961,0
8019,tt55018,"Innocents, The",1961,3
8676,tt54879,Flame in the Streets,1961,3
9268,tt55093,Lola,1961,2
9607,tt55047,King of Kings,1961,3
10476,tt54700,"Please, Not Now!",1961,3
10493,tt54885,Flower Drum Song,1961,2
10670,tt55621,Why Bother to Knock,1961,2
10766,tt55623,Wild in the Country,1961,3
10919,tt203040,Girls of the Night,1961,3
237,tt55032,Jules and Jim,1962,1
691,tt56111,Ivanovo detstvo,1962,1
1042,tt56172,Lawrence of Arabia,1962,0
1298,tt56687,What Ever Happened to Baby Jane?,1962,3
1279,tt56193,Lolita,1962,3
1108,tt56592,To Kill a Mockingbird,1962,3
1613,tt55894,"Day of the Triffids, The",1962,3
1954,tt56218,"Manchurian Candidate, The",1962,1
2183,tt57427,"Trial, The",1962,1
2430,tt56262,"Music Man, The",1962,3
2591,tt55830,Carnival of Souls,1962,3
2609,tt55852,Cleo from 5 to 7,1962,3
2762,tt52646,"Brain That Wouldn&#39;t Die, The",1962,2
3079,tt56048,Gypsy,1962,3
3160,tt59616,"Trial of Joan of Arc, The",1962,0
3829,tt57239,"L-Shaped Room, The",1962,3
3845,tt56119,La Jetee,1962,0
4407,tt55902,"Devil&#39;s Hand, The",1962,2
4481,tt55910,Les dimanches de Ville d&#39;Avray,1962,3
4513,tt56575,That Touch of Mink,1962,2
4637,tt55928,Dr. No,1962,1
5686,tt56241,"Miracle Worker, The",1962,3
6119,tt56142,King Kong vs. Godzilla,1962,3
6332,tt56059,Hatari!,1962,3
6516,tt56194,"Loneliness of the Long Distance Runner, The",1962,3
7120,tt55805,Boccaccio &acute;70,1962,2
7159,tt55728,Advise &amp; Consent,1962,3
7312,tt54949,War of the Buttons,1962,0
7440,tt55832,Cartouche,1962,1
7588,tt55763,Atraco a las tres,1962,1
8673,tt56671,Walk on the Wild Side,1962,3
8849,tt56663,Vivre Sa Vie,1962,3
9106,tt56197,"Longest Day, The",1962,0
9690,tt56452,"Treasure of the Silver Lake, The",1962,1
9920,tt1180329,Antoine and Colette,1962,0
9818,tt56058,Hara-Kiri,1962,0
10349,tt56736,L&#39;eclisse,1962,3
10522,tt56732,"Exterminating Angel, The",1962,3
10533,tt56404,Love on a Pillow,1962,3
10576,tt56308,Only Two Can Play,1962,3
10765,tt55992,Follow That Dream,1962,3
10777,tt56138,Kid Galahad,1962,1
10794,tt56023,Girls! Girls! Girls!,1962,2
10928,tt143088,Adieu Philippine,1962,3
10980,tt56700,"Wonderful World of the Brothers Grimm, The",1962,3
202,tt57115,"Great Escape, The",1963,0
607,tt57187,Irma la Douce,1963,2
629,tt57413,"Pink Panther, The",1963,1
1251,tt56800,55 Days at Peking,1963,1
1635,tt56884,"Bakery Girl of Monceau, The",1963,1
1984,tt56923,Charade,1963,2
1990,tt57261,Lord of the Flies,1963,0
2102,tt57495,Shock Corridor,1963,0
2345,tt56869,"Birds, The",1963,3
